Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[150.155, 94.6942, 0.926768]","[151.004, 121.106, 0.910329]","[129.942, 121.095, 0.850026]","[124.634, 153.676, 0.820578]","[123.735, 181.003, 0.872954]","[170.416, 120.232, 0.812391]","[172.131, 151.958, 0.857312]","[172.166, 181.005, 0.869978]","[147.534, 176.558, 0.689247]","[136.926, 176.555, 0.708774]","[140.473, 228.495, 0.77855]","[144.014, 274.301, 0.794792]","[158.971, 177.437, 0.734437]","[157.216, 227.611, 0.781785]","[156.329, 273.4, 0.758492]","[144.879, 89.431, 0.914391]","[152.833, 89.4102, 0.864333]","[138.702, 93.8047, 0.840116]","[159.827, 92.935, 0.840789]","[152.811, 284.824, 0.627563]","[158.948, 283.955, 0.691743]","[154.571, 277.818, 0.589279]","[145.752, 284.833, 0.715869]","[139.603, 284.824, 0.681381]","[144.895, 278.662, 0.653625]"
"[150.138, 94.6662, 0.908507]","[150.998, 121.951, 0.909829]","[129.939, 121.106, 0.856263]","[123.796, 154.557, 0.832885]","[123.711, 181.87, 0.871553]","[170.401, 121.105, 0.811721]","[172.111, 152.818, 0.825274]","[172.156, 182.72, 0.850808]","[146.629, 177.461, 0.709075]","[136.075, 178.303, 0.707833]","[140.483, 228.519, 0.788656]","[144.017, 275.157, 0.795993]","[158.925, 178.318, 0.75117]","[157.187, 228.481, 0.784961]","[156.325, 273.426, 0.756733]","[144.868, 89.3976, 0.934707]","[152.826, 88.5757, 0.879822]","[138.7, 93.8183, 0.836056]","[159.829, 92.9358, 0.848037]","[152.793, 284.822, 0.624885]","[158.931, 283.963, 0.688655]","[155.422, 278.655, 0.588207]","[144.903, 284.827, 0.711273]","[139.58, 284.818, 0.683751]","[144.9, 278.674, 0.650626]"
"[151.004, 94.691, 0.929466]","[151.042, 121.113, 0.920107]","[130.788, 120.241, 0.842657]","[126.38, 153.677, 0.785988]","[123.767, 181.836, 0.858493]","[171.287, 120.236, 0.829459]","[172.146, 151.943, 0.868241]","[172.197, 181.86, 0.864362]","[148.401, 178.308, 0.704408]","[136.947, 178.31, 0.732854]","[141.362, 228.529, 0.791994]","[144.02, 276.032, 0.805993]","[158.987, 178.336, 0.741977]","[158.049, 228.487, 0.820357]","[157.167, 273.405, 0.768353]","[144.919, 89.4294, 0.890681]","[154.556, 89.4057, 0.851449]","[138.747, 93.8301, 0.829159]","[159.876, 92.9394, 0.827129]","[152.829, 284.824, 0.634816]","[158.957, 283.954, 0.695708]","[155.426, 277.823, 0.599424]","[145.752, 284.823, 0.69756]","[139.604, 284.817, 0.663737]","[144.904, 278.696, 0.655779]"
"[150.996, 94.6964, 0.933093]","[151.023, 121.95, 0.920476]","[130.763, 121.11, 0.854774]","[124.661, 153.693, 0.802648]","[123.745, 181.84, 0.865517]","[171.272, 120.242, 0.825463]","[172.135, 152.784, 0.857723]","[172.148, 182.718, 0.850318]","[148.392, 176.571, 0.699228]","[136.94, 176.576, 0.726795]","[141.356, 228.501, 0.792522]","[144.01, 275.167, 0.794395]","[158.976, 177.449, 0.740353]","[158.037, 228.483, 0.811348]","[156.328, 273.421, 0.758287]","[144.909, 89.4382, 0.89451]","[153.702, 89.4149, 0.849459]","[138.726, 93.8317, 0.84917]","[159.851, 93.7834, 0.839396]","[152.797, 284.816, 0.621777]","[158.933, 283.949, 0.680362]","[155.424, 277.836, 0.585569]","[144.902, 284.825, 0.704862]","[139.58, 284.813, 0.668429]","[144.897, 278.679, 0.646384]"
"[151.041, 94.7087, 0.942257]","[151.067, 121.968, 0.926802]","[130.814, 121.088, 0.838911]","[127.254, 152.821, 0.791257]","[123.781, 180.957, 0.864506]","[171.304, 121.972, 0.848062]","[172.168, 152.815, 0.856122]","[172.201, 182.747, 0.855368]","[148.407, 177.435, 0.69609]","[136.952, 177.437, 0.723725]","[141.363, 228.508, 0.789737]","[144.02, 274.303, 0.794347]","[158.986, 178.304, 0.734026]","[158.053, 228.487, 0.812563]","[157.173, 273.401, 0.768827]","[145.766, 89.4372, 0.877571]","[155.448, 89.4243, 0.852729]","[139.61, 93.8255, 0.811685]","[160.726, 93.7892, 0.812563]","[152.827, 283.958, 0.566962]","[158.951, 282.219, 0.632949]","[155.442, 277.815, 0.578666]","[145.778, 283.964, 0.664499]","[140.48, 283.955, 0.623335]","[144.888, 278.658, 0.640529]"
"[150.121, 94.6735, 0.906796]","[150.991, 121.102, 0.902342]","[129.926, 121.1, 0.852114]","[123.795, 153.7, 0.830966]","[123.728, 181.868, 0.868054]","[170.406, 119.36, 0.813366]","[172.12, 151.943, 0.84672]","[172.162, 181.84, 0.869016]","[147.531, 176.556, 0.697187]","[136.924, 176.558, 0.719162]","[140.478, 228.486, 0.787181]","[144.018, 275.179, 0.804159]","[158.964, 177.433, 0.742459]","[157.203, 227.622, 0.789895]","[157.172, 273.4, 0.770795]","[144.856, 89.4096, 0.932944]","[152.809, 88.5862, 0.883672]","[137.886, 93.8189, 0.833081]","[159.829, 92.9501, 0.853028]","[152.828, 284.819, 0.619173]","[158.958, 283.943, 0.682293]","[155.437, 277.821, 0.596637]","[145.76, 284.826, 0.692052]","[139.609, 284.823, 0.663351]","[144.9, 278.69, 0.656851]"
"[151.88, 94.6951, 0.943283]","[151.892, 121.117, 0.915444]","[131.665, 120.218, 0.824927]","[127.277, 152.817, 0.797864]","[123.783, 180.131, 0.870592]","[172.145, 121.12, 0.853824]","[172.176, 152.809, 0.865194]","[172.206, 183.594, 0.854347]","[149.265, 176.564, 0.695405]","[136.964, 176.56, 0.725412]","[141.354, 228.506, 0.785535]","[144.011, 275.163, 0.797521]","[158.997, 177.451, 0.726521]","[158.051, 228.482, 0.813931]","[157.168, 273.405, 0.769318]","[146.635, 89.4256, 0.8709]","[157.165, 89.4137, 0.870265]","[140.477, 93.8165, 0.816021]","[162.465, 93.7886, 0.80096]","[152.805, 283.977, 0.605582]","[158.939, 283.09, 0.656039]","[155.43, 277.817, 0.57822]","[145.757, 283.982, 0.664603]","[140.466, 283.974, 0.620304]","[144.881, 278.665, 0.650443]"
"[151.04, 93.8027, 0.904605]","[150.172, 121.975, 0.898133]","[129.927, 121.976, 0.867965]","[124.657, 157.172, 0.811522]","[118.455, 181.838, 0.810466]","[168.653, 121.953, 0.797422]","[166.89, 149.264, 0.46895]","[166.876, 154.576, 0.324017]","[147.53, 178.328, 0.735972]","[136.906, 177.457, 0.736813]","[136.969, 220.59, 0.802174]","[138.712, 258.441, 0.793756]","[158.994, 179.2, 0.763798]","[158.078, 227.611, 0.815425]","[157.196, 273.41, 0.77208]","[145.767, 88.5502, 0.907298]","[155.446, 88.5428, 0.881644]","[139.604, 93.8049, 0.813285]","[160.744, 93.795, 0.81609]","[151.038, 284.875, 0.733769]","[158.087, 284.865, 0.751095]","[157.175, 277.797, 0.650666]","[142.235, 277.795, 0.657106]","[136.912, 275.157, 0.595713]","[142.224, 260.197, 0.574609]"
"[149.258, 94.688, 0.90795]","[150.126, 121.96, 0.873521]","[129.88, 121.953, 0.849529]","[123.773, 154.559, 0.847605]","[122.892, 181.863, 0.872101]","[167.783, 121.116, 0.816584]","[170.405, 152.793, 0.809071]","[171.259, 181.845, 0.828056]","[145.788, 176.567, 0.71012]","[136.063, 176.579, 0.693982]","[140.478, 228.507, 0.791397]","[144.02, 275.16, 0.787859]","[158.115, 176.581, 0.738569]","[157.214, 228.491, 0.800088]","[156.325, 273.402, 0.76097]","[144.014, 89.4283, 0.914317]","[151.946, 89.4002, 0.922058]","[137.818, 93.8192, 0.879794]","[158.948, 93.7823, 0.879958]","[153.67, 283.969, 0.590829]","[158.955, 283.074, 0.656137]","[155.423, 277.825, 0.568364]","[145.781, 283.987, 0.670762]","[140.483, 283.985, 0.639525]","[144.89, 278.673, 0.635581]"
"[150.157, 94.695, 0.924183]","[151.003, 121.122, 0.909552]","[129.941, 121.116, 0.855882]","[124.621, 154.548, 0.815471]","[123.735, 181.851, 0.866772]","[170.415, 120.227, 0.815283]","[172.12, 151.933, 0.858547]","[172.16, 181.001, 0.867004]","[147.529, 177.453, 0.69205]","[136.916, 178.309, 0.715754]","[140.483, 228.511, 0.78682]","[144.021, 275.182, 0.802355]","[158.975, 178.307, 0.734189]","[158.031, 228.464, 0.80177]","[157.166, 272.555, 0.768778]","[144.88, 89.4331, 0.90757]","[153.668, 89.4096, 0.859883]","[138.716, 93.8178, 0.839799]","[159.836, 92.9343, 0.846999]","[153.666, 284.809, 0.614271]","[158.959, 283.096, 0.670182]","[154.572, 277.811, 0.584828]","[145.758, 284.822, 0.699009]","[139.611, 284.817, 0.663765]","[144.906, 278.69, 0.659961]"
"[150.139, 94.7029, 0.92313]","[150.998, 121.121, 0.909475]","[129.931, 121.121, 0.860049]","[124.618, 154.57, 0.823034]","[123.735, 182.723, 0.866673]","[170.415, 120.225, 0.814319]","[172.123, 151.957, 0.851104]","[172.15, 181.848, 0.859583]","[147.517, 177.451, 0.692294]","[136.909, 177.46, 0.708716]","[140.489, 228.515, 0.786905]","[144.011, 274.296, 0.795802]","[158.967, 178.308, 0.734513]","[158.03, 228.477, 0.7974]","[156.328, 273.422, 0.756593]","[144.868, 89.4441, 0.914757]","[152.812, 89.422, 0.867522]","[138.703, 93.8068, 0.848317]","[159.011, 92.948, 0.860561]","[151.957, 284.834, 0.627308]","[158.115, 283.976, 0.692786]","[155.426, 277.839, 0.597017]","[144.907, 284.832, 0.715652]","[139.582, 284.818, 0.680991]","[144.897, 278.662, 0.647844]"
"[150.133, 94.6699, 0.907246]","[150.988, 121.112, 0.900204]","[129.932, 121.108, 0.856276]","[123.791, 154.552, 0.834669]","[123.729, 182.716, 0.870038]","[170.389, 120.235, 0.80461]","[171.298, 151.961, 0.840093]","[172.137, 181.861, 0.851099]","[147.514, 176.571, 0.694666]","[136.909, 177.438, 0.713973]","[140.489, 228.514, 0.781134]","[144.012, 275.164, 0.794223]","[158.961, 177.436, 0.737761]","[157.214, 228.488, 0.802166]","[156.323, 273.428, 0.755316]","[144.861, 89.4043, 0.928013]","[152.816, 88.5793, 0.881282]","[137.863, 93.8191, 0.859356]","[159.01, 92.9489, 0.854701]","[151.956, 284.828, 0.628302]","[158.111, 283.969, 0.689853]","[155.425, 277.841, 0.589591]","[144.895, 284.827, 0.709416]","[138.742, 284.813, 0.671706]","[144.902, 278.675, 0.642197]"
"[151.013, 94.704, 0.937062]","[151.045, 121.962, 0.929503]","[130.781, 121.093, 0.847689]","[125.493, 152.829, 0.805827]","[123.747, 181.836, 0.869037]","[171.282, 121.957, 0.834849]","[172.153, 152.788, 0.846948]","[172.181, 181.856, 0.859145]","[148.397, 176.571, 0.687981]","[136.943, 176.575, 0.714676]","[140.48, 228.493, 0.782677]","[144.008, 274.279, 0.793232]","[158.978, 177.445, 0.724367]","[158.037, 227.632, 0.785709]","[156.327, 273.413, 0.756361]","[144.927, 89.4396, 0.883505]","[154.571, 89.426, 0.84614]","[138.746, 93.8335, 0.833804]","[159.866, 93.8085, 0.841791]","[151.951, 283.966, 0.621927]","[158.111, 283.102, 0.681195]","[155.444, 277.84, 0.58605]","[144.905, 283.979, 0.687996]","[139.58, 283.969, 0.649549]","[144.89, 277.844, 0.647761]"
"[149.279, 94.6755, 0.90693]","[150.129, 121.954, 0.869246]","[129.887, 121.957, 0.851456]","[123.791, 155.423, 0.840388]","[122.908, 182.719, 0.862988]","[167.786, 121.092, 0.809685]","[170.415, 151.963, 0.810285]","[171.295, 182.732, 0.828732]","[146.637, 176.565, 0.707354]","[136.07, 176.575, 0.701154]","[140.464, 228.517, 0.781144]","[144.012, 275.18, 0.787982]","[158.933, 177.433, 0.747281]","[158.031, 228.494, 0.805136]","[156.33, 274.273, 0.752769]","[144.03, 89.4165, 0.919667]","[151.959, 88.5795, 0.913254]","[137.824, 93.8214, 0.879406]","[158.958, 92.9279, 0.863941]","[152.82, 284.82, 0.588354]","[158.946, 283.95, 0.652156]","[154.57, 278.656, 0.579999]","[145.774, 284.833, 0.666728]","[140.471, 284.835, 0.638906]","[144.893, 278.69, 0.63495]"
"[149.264, 94.6868, 0.909827]","[150.131, 121.959, 0.874659]","[129.889, 121.121, 0.852314]","[123.777, 154.566, 0.842845]","[122.889, 181.848, 0.871856]","[167.785, 121.95, 0.817287]","[170.411, 152.807, 0.805475]","[171.263, 181.856, 0.825405]","[145.779, 176.57, 0.712915]","[136.053, 177.432, 0.68957]","[140.471, 228.515, 0.791244]","[144.016, 275.156, 0.789133]","[158.106, 177.432, 0.739572]","[157.195, 228.488, 0.789969]","[156.328, 273.402, 0.76226]","[144.017, 89.4247, 0.916469]","[151.955, 89.3993, 0.916664]","[137.818, 93.8177, 0.87701]","[158.96, 93.7877, 0.874911]","[152.82, 283.969, 0.597844]","[158.947, 283.08, 0.661415]","[155.431, 277.825, 0.576032]","[145.763, 283.987, 0.680724]","[140.466, 283.981, 0.644606]","[144.891, 278.666, 0.640128]"
"[149.255, 94.6869, 0.906512]","[150.125, 121.96, 0.872251]","[129.877, 121.955, 0.847851]","[123.772, 154.572, 0.847936]","[122.903, 182.721, 0.867033]","[167.78, 121.109, 0.816685]","[170.401, 152.791, 0.803489]","[171.263, 181.851, 0.826036]","[145.79, 176.566, 0.707045]","[136.062, 176.58, 0.692134]","[140.474, 228.524, 0.79145]","[144.021, 275.162, 0.787598]","[158.118, 176.579, 0.738626]","[157.216, 228.497, 0.799602]","[156.325, 273.399, 0.759839]","[144.012, 89.4275, 0.914698]","[151.944, 89.4001, 0.922466]","[137.819, 93.819, 0.876835]","[158.945, 93.7792, 0.879931]","[153.674, 283.97, 0.595211]","[158.959, 283.075, 0.65803]","[154.571, 277.823, 0.565745]","[146.625, 283.985, 0.666401]","[140.489, 283.984, 0.63626]","[144.891, 278.675, 0.637597]"
"[149.271, 94.6831, 0.907354]","[150.138, 121.956, 0.874697]","[129.886, 121.958, 0.852295]","[123.78, 155.445, 0.847337]","[123.717, 182.735, 0.860427]","[168.631, 121.089, 0.808598]","[170.421, 152.796, 0.799592]","[172.115, 182.729, 0.830517]","[146.644, 177.456, 0.707654]","[136.077, 178.316, 0.71563]","[140.471, 228.513, 0.794354]","[144.007, 274.302, 0.786922]","[158.938, 178.306, 0.749653]","[158.027, 228.497, 0.803287]","[156.331, 273.397, 0.763795]","[144.027, 89.4208, 0.917305]","[151.954, 88.587, 0.918091]","[137.821, 93.815, 0.88442]","[158.948, 93.7812, 0.877029]","[152.817, 283.971, 0.607554]","[158.947, 283.083, 0.671872]","[155.432, 277.819, 0.581588]","[145.754, 283.983, 0.67798]","[139.611, 283.974, 0.639414]","[144.885, 278.661, 0.643238]"
"[151.016, 94.6934, 0.938618]","[151.036, 121.121, 0.920975]","[130.776, 121.107, 0.855103]","[124.662, 153.687, 0.803382]","[123.744, 181.002, 0.865695]","[171.287, 120.237, 0.8323]","[172.138, 152.792, 0.853443]","[172.158, 181.874, 0.850459]","[148.39, 177.437, 0.700789]","[136.938, 177.437, 0.729424]","[141.353, 228.507, 0.786988]","[144.012, 275.175, 0.795897]","[158.98, 178.309, 0.741958]","[158.034, 228.494, 0.813545]","[156.327, 273.42, 0.759345]","[145.742, 89.4293, 0.890156]","[154.572, 89.4165, 0.849109]","[138.738, 93.8315, 0.847827]","[159.869, 93.7878, 0.833284]","[152.801, 284.818, 0.624171]","[158.936, 283.95, 0.682815]","[155.425, 277.834, 0.587668]","[144.906, 284.827, 0.70414]","[139.586, 284.817, 0.669194]","[144.899, 278.684, 0.648974]"
"[145.779, 93.8144, 0.88377]","[146.649, 120.241, 0.839758]","[128.163, 119.339, 0.803652]","[125.518, 146.641, 0.726209]","[124.613, 167.756, 0.788451]","[166.031, 121.971, 0.860872]","[169.536, 154.561, 0.767611]","[173.037, 185.357, 0.888666]","[146.643, 177.445, 0.732311]","[136.916, 178.33, 0.742349]","[138.728, 225.869, 0.725162]","[144.01, 276.028, 0.782176]","[158.122, 176.57, 0.76553]","[157.178, 211.793, 0.730461]","[158.922, 252.268, 0.789537]","[143.101, 88.5461, 0.91291]","[151.061, 88.5377, 0.956263]","[136.919, 92.9418, 0.84186]","[158.087, 92.0511, 0.864267]","[157.195, 270.79, 0.608693]","[160.725, 269.866, 0.614234]","[158.959, 254.912, 0.607361]","[144.853, 285.737, 0.719943]","[137.85, 284.877, 0.738206]","[146.631, 278.677, 0.671106]"
"[146.629, 94.6888, 0.909131]","[149.257, 120.225, 0.839373]","[129.042, 120.213, 0.822948]","[124.634, 152.82, 0.817291]","[124.611, 180.997, 0.859754]","[166.912, 120.223, 0.824837]","[168.64, 151.952, 0.802013]","[171.305, 183.596, 0.837323]","[145.779, 179.173, 0.747047]","[136.067, 179.201, 0.735391]","[139.596, 228.494, 0.808488]","[143.998, 274.289, 0.801253]","[158.114, 178.339, 0.776589]","[157.178, 226.744, 0.767039]","[157.182, 271.679, 0.79361]","[143.131, 89.432, 0.888576]","[151.074, 88.5825, 0.931103]","[136.977, 93.8116, 0.848037]","[158.108, 92.0612, 0.868903]","[153.677, 284.826, 0.6515]","[158.987, 283.089, 0.692329]","[155.438, 276.934, 0.599674]","[144.848, 284.872, 0.709562]","[137.865, 284.842, 0.694881]","[144.91, 277.829, 0.689393]"
"[150.174, 94.6776, 0.923779]","[151.014, 121.954, 0.920156]","[130.755, 121.108, 0.858486]","[124.649, 154.55, 0.805625]","[123.756, 181.859, 0.854247]","[171.257, 120.24, 0.819047]","[172.138, 151.942, 0.855956]","[172.175, 181.838, 0.870567]","[148.395, 176.56, 0.691735]","[136.939, 176.572, 0.720428]","[141.342, 228.487, 0.781885]","[143.996, 275.16, 0.789661]","[158.982, 177.434, 0.728253]","[158.037, 227.609, 0.78839]","[156.332, 273.421, 0.757207]","[144.898, 89.4063, 0.917359]","[153.699, 89.3969, 0.859026]","[138.708, 93.8117, 0.84828]","[159.846, 93.7915, 0.852167]","[152.79, 284.822, 0.621079]","[158.934, 283.958, 0.677133]","[154.573, 277.834, 0.595873]","[144.91, 284.827, 0.697086]","[139.587, 284.819, 0.659541]","[144.875, 278.669, 0.659466]"
"[144.92, 93.8309, 0.905328]","[148.383, 117.592, 0.851065]","[129.872, 116.684, 0.837679]","[125.494, 116.703, 0.595947]","[129.923, 125.499, 0.866382]","[166.018, 119.342, 0.856185]","[166.885, 147.513, 0.773867]","[169.511, 171.275, 0.776603]","[144.911, 172.133, 0.788737]","[135.172, 172.161, 0.727293]","[137.856, 222.346, 0.657872]","[143.988, 275.182, 0.801013]","[158.048, 171.295, 0.765122]","[157.173, 209.138, 0.474314]","[156.301, 227.613, 0.69197]","[142.241, 88.5632, 0.90039]","[151.03, 88.5613, 0.945433]","[136.087, 93.8013, 0.86547]","[158.039, 93.8075, 0.891475]","[151.896, 245.221, 0.794159]","[158.043, 243.47, 0.745729]","[152.829, 226.741, 0.54493]","[144.88, 285.711, 0.75023]","[138.709, 284.886, 0.755699]","[144.899, 278.698, 0.692666]"
"[152.809, 92.9298, 0.863207]","[152.825, 118.48, 0.850243]","[134.327, 120.235, 0.808315]","[129.891, 148.413, 0.836662]","[122.862, 173.019, 0.911539]","[173.07, 116.741, 0.86247]","[172.139, 124.629, 0.725857]","[166.012, 136.969, 0.855959]","[151.895, 173.067, 0.803024]","[138.73, 172.186, 0.773876]","[144.855, 194.179, 0.818012]","[144.006, 239.062, 0.767455]","[164.26, 174.815, 0.730065]","[158.957, 227.614, 0.760013]","[158.065, 274.296, 0.791105]","[150.151, 88.5172, 0.919787]","[158.092, 88.4991, 0.954713]","[143.984, 93.7917, 0.863785]","[165.128, 92.0574, 0.858865]","[152.812, 285.763, 0.717392]","[158.974, 285.725, 0.763008]","[157.21, 278.675, 0.645325]","[144.01, 257.54, 0.507522]","[138.725, 254.921, 0.503766]","[143.974, 241.689, 0.581835]"
"[151.01, 94.6773, 0.931557]","[151.05, 121.104, 0.917829]","[130.793, 120.235, 0.841776]","[125.516, 152.813, 0.801464]","[123.775, 180.989, 0.856118]","[171.294, 120.225, 0.830813]","[172.171, 151.929, 0.887431]","[173.005, 180.993, 0.871435]","[148.395, 175.697, 0.690186]","[136.944, 175.687, 0.715712]","[141.351, 228.491, 0.781785]","[144.008, 275.161, 0.791903]","[158.978, 177.433, 0.731503]","[158.035, 227.619, 0.793375]","[157.175, 273.406, 0.764146]","[145.739, 89.4119, 0.901326]","[154.57, 89.3985, 0.854787]","[139.588, 93.8233, 0.82712]","[159.872, 93.7859, 0.834326]","[152.792, 284.817, 0.622946]","[158.933, 283.959, 0.688087]","[155.445, 277.822, 0.59613]","[144.913, 284.825, 0.703695]","[139.592, 284.814, 0.668951]","[144.893, 278.671, 0.64437]"
"[150.144, 94.6974, 0.923292]","[151.002, 121.949, 0.912096]","[129.94, 121.12, 0.858393]","[124.617, 154.57, 0.825018]","[123.737, 182.727, 0.867791]","[170.414, 120.232, 0.814048]","[172.123, 151.949, 0.852137]","[172.172, 181.851, 0.868669]","[147.534, 177.456, 0.695032]","[136.917, 178.312, 0.720188]","[141.336, 228.517, 0.79004]","[144.01, 274.299, 0.7971]","[158.975, 178.309, 0.73839]","[158.028, 228.478, 0.796744]","[156.329, 273.426, 0.757488]","[144.872, 89.4355, 0.91616]","[152.823, 89.4176, 0.864929]","[138.701, 93.8067, 0.846516]","[159.826, 93.7831, 0.857295]","[151.96, 284.829, 0.624982]","[158.116, 283.971, 0.689935]","[155.424, 277.84, 0.601423]","[144.907, 284.827, 0.71668]","[139.583, 284.813, 0.679216]","[144.894, 278.662, 0.653642]"
"[150.142, 94.7014, 0.926356]","[150.997, 121.111, 0.907865]","[129.93, 121.107, 0.85895]","[124.615, 154.564, 0.824069]","[123.734, 182.717, 0.86584]","[170.412, 120.218, 0.81563]","[172.121, 151.933, 0.855466]","[172.152, 180.993, 0.870397]","[147.53, 176.574, 0.686593]","[136.917, 177.436, 0.707575]","[141.338, 228.517, 0.781448]","[144.01, 275.156, 0.790694]","[158.969, 177.44, 0.729201]","[158.029, 228.469, 0.796281]","[156.318, 273.42, 0.752867]","[144.871, 89.4426, 0.915907]","[152.816, 89.4236, 0.865863]","[138.704, 93.8212, 0.852799]","[159.008, 93.7879, 0.863797]","[152.793, 284.833, 0.634067]","[158.931, 283.974, 0.69876]","[154.558, 277.836, 0.59008]","[145.756, 284.832, 0.696145]","[139.614, 284.823, 0.655203]","[144.885, 278.669, 0.645593]"
"[150.152, 94.6744, 0.913781]","[151.005, 121.95, 0.912224]","[129.941, 121.122, 0.858645]","[124.628, 155.424, 0.819713]","[123.733, 182.731, 0.86517]","[171.254, 120.235, 0.814756]","[172.12, 151.954, 0.85378]","[172.169, 181.847, 0.866157]","[148.383, 177.442, 0.691607]","[136.921, 177.46, 0.716626]","[141.343, 228.52, 0.791794]","[144.009, 274.298, 0.79615]","[158.981, 177.455, 0.733725]","[158.034, 228.471, 0.799631]","[156.329, 274.273, 0.756437]","[144.881, 89.4006, 0.923408]","[153.669, 88.5851, 0.869182]","[137.881, 93.7827, 0.830876]","[159.842, 93.7831, 0.849317]","[151.957, 284.831, 0.625449]","[158.114, 283.974, 0.689016]","[155.425, 277.841, 0.600654]","[144.904, 284.829, 0.717234]","[139.582, 284.814, 0.680265]","[144.892, 278.661, 0.653488]"
"[150.99, 94.6764, 0.925793]","[151.013, 121.121, 0.913251]","[130.756, 121.12, 0.859006]","[124.654, 154.56, 0.796721]","[123.77, 181.872, 0.843196]","[171.257, 120.232, 0.817864]","[172.144, 151.927, 0.87292]","[172.2, 181.002, 0.870916]","[148.401, 176.581, 0.692689]","[136.938, 177.444, 0.72018]","[141.36, 228.505, 0.78704]","[144.004, 274.299, 0.792424]","[158.992, 177.451, 0.727488]","[158.034, 227.622, 0.793226]","[156.331, 273.412, 0.758691]","[144.905, 89.4053, 0.913537]","[154.546, 89.3983, 0.85803]","[138.717, 93.8084, 0.83739]","[159.855, 93.7984, 0.84871]","[152.795, 284.82, 0.62486]","[158.94, 283.954, 0.682433]","[154.571, 277.83, 0.595577]","[144.918, 284.826, 0.708991]","[139.593, 284.819, 0.673474]","[144.884, 278.662, 0.655207]"
"[151.022, 94.6838, 0.93238]","[151.059, 121.117, 0.91807]","[130.809, 120.238, 0.837809]","[126.386, 152.83, 0.790416]","[123.777, 180.984, 0.85861]","[171.294, 120.24, 0.830137]","[172.17, 151.931, 0.881406]","[172.208, 181.003, 0.870047]","[148.401, 176.572, 0.694125]","[136.95, 176.568, 0.721231]","[141.355, 228.506, 0.78748]","[144.007, 275.155, 0.797727]","[158.982, 177.456, 0.734787]","[158.043, 227.644, 0.808174]","[157.174, 273.402, 0.769309]","[145.751, 89.4169, 0.890653]","[155.423, 89.4029, 0.850446]","[138.751, 93.8145, 0.827828]","[160.711, 92.9444, 0.816692]","[152.803, 284.823, 0.637524]","[158.942, 283.96, 0.702425]","[155.442, 277.82, 0.60537]","[144.909, 284.831, 0.729837]","[139.586, 284.819, 0.693929]","[144.893, 278.67, 0.656424]"
"[148.388, 93.8283, 0.867511]","[150.13, 121.114, 0.863606]","[129.896, 120.211, 0.832344]","[128.158, 151.019, 0.799114]","[124.64, 173.914, 0.840714]","[167.752, 121.987, 0.838993]","[171.274, 153.694, 0.732991]","[172.192, 184.471, 0.85129]","[147.502, 179.177, 0.730009]","[136.942, 179.182, 0.75331]","[137.87, 225.874, 0.774588]","[142.246, 274.289, 0.76009]","[158.927, 179.183, 0.773556]","[157.202, 222.34, 0.802564]","[156.333, 268.118, 0.731007]","[143.996, 88.5647, 0.928857]","[151.932, 88.5342, 0.944012]","[137.809, 93.8, 0.856461]","[158.975, 92.0436, 0.860373]","[151.902, 284.838, 0.674781]","[158.083, 283.086, 0.658279]","[155.452, 270.785, 0.528657]","[139.6, 285.724, 0.773073]","[135.197, 284.847, 0.791323]","[144.867, 278.661, 0.734775]"
"[149.26, 94.6999, 0.909695]","[150.154, 121.105, 0.878109]","[129.902, 121.11, 0.85136]","[123.79, 154.567, 0.833921]","[123.713, 182.721, 0.865471]","[169.519, 120.214, 0.805561]","[171.301, 151.916, 0.846726]","[172.153, 182.718, 0.841899]","[146.652, 177.434, 0.705207]","[136.088, 177.444, 0.714422]","[140.459, 228.477, 0.784736]","[144.019, 275.175, 0.8014]","[158.941, 177.451, 0.74755]","[157.193, 227.624, 0.787627]","[156.326, 273.417, 0.757747]","[144.022, 89.4517, 0.91058]","[151.944, 89.4125, 0.909139]","[137.83, 93.8245, 0.873724]","[158.967, 92.9258, 0.867506]","[153.673, 284.836, 0.618335]","[158.967, 283.957, 0.672915]","[154.551, 277.837, 0.5883]","[145.751, 284.845, 0.70582]","[139.595, 284.84, 0.680931]","[144.899, 278.684, 0.659094]"
"[146.659, 94.6686, 0.885499]","[150.985, 119.357, 0.877047]","[129.922, 116.745, 0.860494]","[130.755, 122.894, 0.538823]","[135.204, 130.778, 0.710048]","[167.786, 122, 0.838716]","[169.525, 151.007, 0.761947]","[171.27, 173.948, 0.783]","[144.883, 173.085, 0.759433]","[135.185, 173.913, 0.696664]","[137.852, 228.496, 0.690341]","[143.104, 276.934, 0.780487]","[156.331, 173.915, 0.697958]","[151.069, 212.658, 0.380006]","[152.812, 237.325, 0.576271]","[143.961, 89.4216, 0.898441]","[151.896, 88.573, 0.933723]","[137.792, 94.6667, 0.872581]","[158.116, 93.8011, 0.875473]","[151.924, 255.806, 0.597214]","[157.171, 254.048, 0.567742]","[151.948, 238.191, 0.390119]","[139.591, 286.604, 0.701746]","[135.199, 285.717, 0.776218]","[144.859, 280.45, 0.665293]"
