Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[165.606, 110.177, 0.894695]","[146.752, 146.72, 0.916441]","[118.431, 147.871, 0.805128]","[68.8816, 146.772, 0.708864]","[13.4806, 146.685, 0.500458]","[175.065, 146.662, 0.866467]","[221.012, 141.984, 0.704214]","[269.347, 137.309, 0.624672]","[153.742, 232.771, 0.698557]","[134.881, 232.786, 0.685802]","[127.883, 310.622, 0.774971]","[126.684, 380.188, 0.807335]","[172.656, 231.622, 0.702716]","[184.467, 307.084, 0.829137]","[200.97, 380.166, 0.773485]","[159.677, 106.598, 0.849449]","[165.589, 106.61, 0.480929]","[140.797, 110.171, 0.836411]",[],"[202.113, 396.698, 0.664332]","[210.361, 392.023, 0.702577]","[200.96, 383.718, 0.608701]","[123.145, 395.501, 0.709489]","[117.187, 392.008, 0.75747]","[130.212, 384.89, 0.639262]"
"[173.781, 112.525, 0.87694]","[159.67, 146.719, 0.878425]","[130.208, 147.9, 0.787235]","[88.9297, 157.308, 0.805624]","[37.0331, 155.013, 0.726697]","[186.825, 145.55, 0.851035]","[230.439, 146.665, 0.771294]","[268.163, 137.303, 0.844138]","[164.421, 232.784, 0.715681]","[145.544, 232.78, 0.719982]","[136.129, 312.982, 0.810968]","[127.811, 381.312, 0.826821]","[184.398, 231.64, 0.711359]","[192.709, 312.946, 0.804755]","[202.088, 381.329, 0.80732]","[165.523, 107.77, 0.961468]","[174.961, 107.759, 0.903326]","[146.753, 111.324, 0.88316]",[],"[203.325, 399.026, 0.731096]","[211.584, 393.165, 0.749015]","[198.569, 384.915, 0.648168]","[124.318, 395.488, 0.742435]","[117.213, 391.97, 0.790519]","[130.201, 383.751, 0.665034]"
"[164.341, 110.164, 0.89749]","[145.555, 146.697, 0.928535]","[117.229, 146.757, 0.819236]","[68.8907, 146.683, 0.743383]","[14.6389, 146.676, 0.442802]","[173.801, 145.582, 0.862058]","[217.45, 139.659, 0.673999]","[268.147, 136.124, 0.639779]","[147.885, 231.623, 0.727601]","[129.022, 231.641, 0.704379]","[127.805, 309.414, 0.792647]","[126.675, 381.301, 0.800181]","[166.755, 231.574, 0.713135]","[183.292, 305.914, 0.84778]","[200.921, 380.167, 0.74757]","[156.103, 106.616, 0.915478]","[164.343, 106.59, 0.426794]","[137.225, 110.144, 0.910487]",[],"[202.114, 396.657, 0.61406]","[209.212, 391.998, 0.664701]","[200.938, 383.723, 0.595972]","[124.307, 394.349, 0.704112]","[117.19, 392.004, 0.757947]","[130.211, 384.911, 0.634929]"
"[166.781, 110.181, 0.866825]","[149.092, 146.721, 0.875487]","[119.62, 147.887, 0.78013]","[70.0901, 149.069, 0.699579]","[19.3719, 146.758, 0.459707]","[177.393, 146.665, 0.841119]","[223.341, 143.142, 0.703264]","[270.508, 137.294, 0.692409]","[154.965, 231.635, 0.726169]","[136.094, 231.641, 0.717133]","[129.047, 311.766, 0.739961]","[126.685, 381.309, 0.81396]","[173.873, 231.599, 0.721599]","[184.505, 307.062, 0.814045]","[202.07, 381.307, 0.784352]","[162.031, 106.618, 0.870606]","[166.775, 106.633, 0.537068]","[143.144, 110.178, 0.83106]",[],"[202.154, 397.869, 0.690135]","[210.4, 393.132, 0.726335]","[200.956, 383.748, 0.619931]","[123.132, 396.666, 0.707533]","[117.183, 393.122, 0.751644]","[130.196, 384.917, 0.63177]"
"[163.174, 110.174, 0.851756]","[144.347, 146.686, 0.905705]","[116.039, 146.738, 0.809114]","[67.7046, 146.674, 0.728858]","[14.631, 145.509, 0.404]","[171.46, 145.573, 0.83248]","[215.094, 139.648, 0.697635]","[264.613, 136.102, 0.65132]","[146.682, 231.614, 0.735474]","[127.8, 231.636, 0.714812]","[126.663, 310.612, 0.766115]","[126.652, 381.305, 0.797765]","[165.567, 230.45, 0.715201]","[183.247, 305.915, 0.834844]","[200.923, 379.009, 0.73651]","[154.962, 106.601, 0.9063]","[162.026, 105.456, 0.304594]","[136.096, 110.15, 0.901518]",[],"[200.946, 394.318, 0.564722]","[208.014, 391.973, 0.617426]","[200.965, 382.587, 0.584122]","[123.128, 395.493, 0.701915]","[117.177, 391.999, 0.749894]","[130.187, 384.916, 0.640793]"
"[172.622, 112.493, 0.859443]","[156.139, 146.742, 0.923061]","[126.688, 147.915, 0.800346]","[80.6692, 154.987, 0.752981]","[33.5311, 153.759, 0.76809]","[184.472, 145.58, 0.876046]","[230.379, 144.33, 0.733139]","[269.318, 137.285, 0.865322]","[160.862, 232.777, 0.676027]","[141.977, 232.787, 0.679621]","[134.908, 311.785, 0.779016]","[126.708, 381.311, 0.829618]","[182.043, 231.645, 0.687701]","[191.497, 309.439, 0.768615]","[202.071, 381.323, 0.802081]","[164.395, 107.756, 0.954619]","[173.802, 107.737, 0.859701]","[146.654, 110.172, 0.911284]",[],"[203.301, 399.044, 0.74832]","[211.56, 393.181, 0.755422]","[199.742, 384.886, 0.64572]","[124.3, 395.52, 0.735435]","[117.196, 392.003, 0.777465]","[130.193, 384.878, 0.654402]"
"[164.426, 110.17, 0.914132]","[146.688, 146.695, 0.9249]","[118.378, 146.745, 0.824845]","[70.0367, 146.706, 0.751619]","[18.1961, 146.692, 0.399346]","[174.96, 146.656, 0.870434]","[218.612, 140.83, 0.674765]","[268.16, 137.263, 0.582605]","[150.264, 232.799, 0.680412]","[131.4, 232.814, 0.667286]","[127.834, 310.597, 0.781638]","[126.669, 381.304, 0.811073]","[170.294, 231.638, 0.677676]","[184.424, 307.038, 0.846084]","[202.071, 380.188, 0.779486]","[157.308, 106.602, 0.888804]","[164.424, 106.588, 0.443811]","[138.453, 110.149, 0.870315]",[],"[202.125, 396.692, 0.66421]","[210.379, 392.021, 0.701808]","[200.951, 383.743, 0.624955]","[124.287, 395.494, 0.711934]","[117.182, 392.008, 0.764517]","[130.199, 384.905, 0.648329]"
"[177.395, 123.105, 0.824415]","[170.293, 147.918, 0.845415]","[140.832, 150.231, 0.781592]","[106.628, 173.793, 0.846556]","[92.4796, 163.226, 0.752049]","[197.43, 146.726, 0.846292]","[238.686, 160.835, 0.817556]","[255.197, 146.722, 0.81243]","[172.654, 237.503, 0.681001]","[153.755, 237.497, 0.652826]","[147.906, 311.77, 0.754787]","[145.476, 373.057, 0.742388]","[192.653, 237.495, 0.698525]","[196.238, 312.962, 0.747796]","[202.165, 381.313, 0.820147]","[171.439, 117.221, 0.894434]","[183.243, 116.066, 0.919934]","[156.128, 118.401, 0.899692]","[187.974, 117.235, 0.0763272]","[203.321, 397.833, 0.700224]","[211.59, 393.142, 0.740627]","[200.906, 384.877, 0.656551]","[134.931, 390.808, 0.583827]","[127.867, 386.077, 0.584963]","[149.091, 378.985, 0.628842]"
"[158.535, 110.164, 0.845401]","[141.999, 146.692, 0.877201]","[112.531, 146.755, 0.787723]","[63.0018, 146.682, 0.681955]","[12.2518, 143.15, 0.400892]","[169.118, 145.571, 0.835513]","[212.757, 139.635, 0.731622]","[261.117, 136.071, 0.65898]","[145.559, 231.603, 0.728059]","[126.698, 231.632, 0.709365]","[126.631, 310.616, 0.762308]","[126.641, 381.318, 0.799763]","[164.436, 230.443, 0.714384]","[183.222, 305.909, 0.828541]","[200.921, 378.98, 0.728518]","[153.79, 106.589, 0.878754]","[158.514, 106.583, 0.278128]","[134.912, 109.043, 0.867378]",[],"[202.13, 397.836, 0.601805]","[209.204, 393.126, 0.645967]","[202.086, 382.549, 0.616409]","[123.133, 395.503, 0.703938]","[117.179, 392.008, 0.742326]","[129.056, 386.052, 0.64626]"
"[173.85, 116.051, 0.926905]","[164.36, 146.717, 0.92863]","[134.908, 147.885, 0.81586]","[92.4725, 163.167, 0.752481]","[65.3406, 156.177, 0.65799]","[191.535, 145.56, 0.864809]","[233.96, 147.898, 0.799969]","[266.97, 137.332, 0.804491]","[166.78, 232.807, 0.692969]","[147.904, 232.818, 0.688537]","[138.472, 312.97, 0.772825]","[127.868, 381.338, 0.833081]","[185.661, 232.784, 0.671869]","[193.834, 312.95, 0.799735]","[202.123, 381.336, 0.826094]","[165.586, 108.959, 0.966964]","[176.184, 108.933, 0.923344]","[149.056, 112.515, 0.827984]",[],"[203.318, 397.878, 0.727504]","[211.58, 393.161, 0.745728]","[198.583, 386.065, 0.660034]","[125.48, 395.502, 0.727763]","[117.251, 391.976, 0.774346]","[131.368, 384.889, 0.668905]"
"[157.318, 110.148, 0.889263]","[139.619, 146.687, 0.888311]","[110.174, 146.752, 0.80725]","[61.827, 145.577, 0.699878]",[],"[167.917, 145.568, 0.850092]","[211.582, 139.647, 0.737038]","[261.078, 136.105, 0.655494]","[145.471, 231.626, 0.71313]","[126.629, 232.773, 0.696686]","[125.487, 312.943, 0.741105]","[126.63, 381.306, 0.795173]","[164.354, 231.583, 0.698873]","[182.081, 305.894, 0.806179]","[200.916, 378.972, 0.723189]","[152.594, 106.582, 0.84768]","[156.207, 106.578, 0.316737]","[133.711, 109.04, 0.844865]",[],"[200.957, 396.683, 0.555743]","[206.84, 393.136, 0.615968]","[202.138, 382.57, 0.618703]","[123.135, 395.486, 0.700589]","[117.179, 392.001, 0.741858]","[129.042, 384.911, 0.644134]"
"[150.24, 109.01, 0.868762]","[132.568, 146.7, 0.879713]","[101.924, 146.726, 0.790284]","[51.2271, 156.135, 0.674572]",[],"[160.869, 146.695, 0.829848]","[205.676, 150.241, 0.680589]","[251.677, 153.746, 0.570911]","[136.071, 231.642, 0.714981]","[117.256, 232.801, 0.684961]","[118.469, 310.621, 0.776304]","[126.642, 380.181, 0.807182]","[154.904, 231.591, 0.697946]","[171.461, 307.118, 0.764193]","[191.501, 378.973, 0.632695]","[144.372, 104.271, 0.871325]","[152.574, 105.43, 0.521652]","[125.499, 108.927, 0.894077]",[],"[192.691, 391.932, 0.41703]","[198.596, 390.743, 0.503877]","[192.704, 383.74, 0.490049]","[121.942, 395.502, 0.698907]","[116.045, 392.007, 0.735161]","[130.208, 383.74, 0.675566]"
"[145.522, 108.986, 0.930417]","[130.19, 147.883, 0.869926]","[100.739, 147.887, 0.827322]","[70.0807, 175.069, 0.845899]","[33.5612, 210.342, 0.814111]","[158.521, 147.878, 0.830037]","[192.733, 173.794, 0.842836]","[229.239, 197.412, 0.775441]","[134.907, 233.957, 0.679147]","[117.171, 235.124, 0.656764]","[118.452, 310.589, 0.788949]","[126.627, 380.158, 0.814047]","[153.76, 232.806, 0.664292]","[156.178, 308.27, 0.817913]","[160.863, 371.959, 0.754681]","[137.284, 104.267, 0.885527]","[146.718, 105.42, 0.832672]","[119.627, 109.029, 0.876906]",[],"[172.645, 390.794, 0.720303]","[177.355, 384.908, 0.718408]","[156.11, 377.831, 0.58738]","[123.145, 394.337, 0.719895]","[116.053, 391.976, 0.766081]","[129.047, 382.582, 0.708829]"
"[152.593, 109.028, 0.861507]","[132.578, 146.697, 0.882152]","[103.101, 146.722, 0.790076]","[54.7367, 151.429, 0.625359]","[11.1061, 154.914, 0.383677]","[160.853, 146.695, 0.827665]","[206.858, 146.717, 0.774732]","[258.753, 146.699, 0.551059]","[136.129, 231.58, 0.719624]","[118.359, 231.622, 0.697655]","[119.602, 311.779, 0.760421]","[126.641, 381.298, 0.804222, 193.887, 382.516, 0.054973]","[154.971, 230.409, 0.701664]","[173.844, 307.03, 0.8054]","[192.728, 377.82, 0.62511]","[145.518, 105.426, 0.891142]","[153.748, 105.428, 0.445278]","[126.648, 108.939, 0.918592]",[],"[191.519, 391.948, 0.304246]","[200.939, 390.817, 0.379132]","[196.243, 383.747, 0.444149]","[191.524, 391.94, 0.0628308, 120.756, 396.678, 0.671826]","[116.052, 393.121, 0.690849]","[130.212, 384.901, 0.648943, 210.377, 391.956, 0.0509554]"
"[147.909, 108.959, 0.911129]","[131.379, 146.713, 0.877743]","[100.748, 146.736, 0.802059]","[58.2817, 162.02, 0.706381]",[],"[160.86, 146.702, 0.829469]","[203.336, 156.148, 0.809288]","[249.244, 163.174, 0.797641]","[136.052, 232.773, 0.706192]","[117.243, 232.807, 0.679091]","[119.57, 311.793, 0.773981]","[126.63, 380.185, 0.809317]","[153.803, 231.614, 0.691512]","[166.764, 307.091, 0.767357]","[179.727, 373.097, 0.707297]","[143.192, 103.09, 0.843351]","[150.249, 104.255, 0.568805]","[125.455, 107.853, 0.87878]",[],"[186.785, 390.766, 0.569299]","[193.865, 387.231, 0.617238]","[176.205, 379.009, 0.483292]","[121.957, 395.508, 0.704713]","[116.044, 392.009, 0.742584]","[129.056, 383.741, 0.681776]"
"[154.917, 110.134, 0.899046]","[136.076, 146.684, 0.928543]","[106.629, 146.75, 0.810044]","[59.4438, 146.754, 0.704176]","[11.0914, 144.363, 0.460559]","[164.349, 145.58, 0.852079]","[210.359, 143.169, 0.704136]","[258.724, 137.281, 0.647145]","[137.335, 231.579, 0.725441]","[118.464, 231.613, 0.706562]","[119.636, 311.801, 0.747382]","[126.609, 381.299, 0.803304]","[156.193, 230.404, 0.711954]","[176.202, 305.917, 0.806131]","[200.939, 380.148, 0.72176]","[146.682, 106.582, 0.896637]","[154.932, 105.449, 0.419493]","[127.798, 109.043, 0.908366]",[],"[202.132, 395.515, 0.59336]","[209.212, 391.994, 0.659922]","[202.111, 383.73, 0.61996]","[121.942, 396.663, 0.696241]","[116.037, 393.121, 0.730848]","[129.034, 383.753, 0.677434]"
"[154.972, 110.148, 0.913061]","[137.25, 146.706, 0.932754]","[107.825, 146.766, 0.824446]","[60.5982, 146.718, 0.719885]",[],"[164.442, 146.666, 0.867525]","[209.185, 141.993, 0.677069]","[257.518, 137.266, 0.620923]","[138.47, 231.59, 0.715757]","[119.606, 231.634, 0.690199]","[120.757, 312.972, 0.738953]","[126.623, 381.306, 0.803994]","[157.33, 230.41, 0.702601]","[178.53, 305.905, 0.79055]","[200.945, 378.984, 0.740523]","[146.752, 106.584, 0.886953]","[154.973, 106.577, 0.37255]","[127.878, 109.044, 0.899154]",[],"[203.305, 397.858, 0.646865]","[210.4, 392.019, 0.702202]","[202.088, 382.57, 0.634662]","[121.937, 396.664, 0.692247]","[116.043, 393.122, 0.725082]","[129.053, 384.887, 0.664572]"
"[153.769, 109.041, 0.878212]","[134.914, 146.71, 0.905521]","[106.583, 146.74, 0.799221]","[55.9135, 149.065, 0.622977]",[],"[163.182, 146.692, 0.833091]","[206.849, 145.482, 0.704011]","[256.383, 138.439, 0.594142]","[137.241, 231.59, 0.733715]","[118.395, 231.631, 0.707432]","[119.624, 312.941, 0.755862]","[126.623, 381.303, 0.807182]","[155.009, 230.411, 0.720947]","[175.006, 305.904, 0.834903]","[198.587, 380.175, 0.667104]","[145.566, 106.573, 0.893576]","[153.806, 105.452, 0.403319]","[126.695, 109, 0.927664]",[],"[202.117, 394.336, 0.524347]","[208.009, 391.977, 0.596686]","[200.949, 386.069, 0.522445]","[119.62, 397.833, 0.692207]","[116.023, 393.133, 0.702415]","[130.184, 384.902, 0.666611]"
"[146.755, 108.948, 0.948681]","[130.228, 146.722, 0.882519]","[100.76, 146.764, 0.793278]","[60.6404, 165.583, 0.771518]","[17.0315, 184.479, 0.733982]","[159.687, 146.704, 0.835559]","[199.769, 162.052, 0.71613]","[244.563, 173.875, 0.824076]","[134.922, 232.785, 0.695733]","[117.2, 233.956, 0.672047]","[118.453, 310.622, 0.782766]","[126.631, 380.174, 0.815014]","[153.763, 231.629, 0.683269]","[164.443, 307.118, 0.823902]","[173.839, 373.072, 0.790543]","[140.831, 103.085, 0.836065]","[149.071, 104.265, 0.683579]","[123.125, 108.968, 0.852066]",[],"[177.381, 389.6, 0.57013]","[186.79, 384.906, 0.597442]","[171.483, 377.833, 0.525032]","[121.945, 395.497, 0.714644]","[116.029, 392.002, 0.754134]","[129.061, 383.71, 0.708834]"
"[156.16, 110.158, 0.911265]","[137.335, 146.717, 0.911277]","[109.01, 146.77, 0.813846]","[60.6112, 146.657, 0.713986]","[2.83873, 143.166, 0.386101]","[166.741, 146.672, 0.868377]","[211.554, 140.794, 0.720459]","[258.732, 136.097, 0.682117]","[144.332, 231.633, 0.701117]","[125.484, 232.776, 0.679851]","[125.441, 312.974, 0.738274]","[126.621, 381.312, 0.794721]","[163.218, 231.591, 0.69536]","[182.039, 305.928, 0.803118]","[200.924, 377.808, 0.728882]","[150.253, 106.574, 0.837674]","[156.149, 106.581, 0.27448]","[130.23, 109.035, 0.848639]",[],"[202.106, 396.662, 0.579297]","[208.029, 392.009, 0.636731]","[202.122, 382.546, 0.633358]","[123.118, 395.482, 0.6958]","[116.063, 392.002, 0.743461]","[129.038, 384.915, 0.643587]"
"[156.088, 110.158, 0.919828]","[137.291, 146.709, 0.927026]","[108.962, 146.761, 0.822339]","[60.6052, 146.693, 0.715719]",[],"[165.582, 146.672, 0.878322]","[209.217, 140.814, 0.697453]","[257.542, 136.128, 0.699472]","[141.996, 231.625, 0.682351]","[123.143, 232.783, 0.664001]","[123.144, 314.101, 0.733982]","[126.625, 381.306, 0.797677]","[160.877, 230.455, 0.676851]","[179.705, 305.894, 0.786843]","[200.953, 377.807, 0.741511]","[147.924, 106.579, 0.860391]","[156.101, 106.585, 0.317399]","[129.044, 109.02, 0.87489]",[],"[202.124, 396.692, 0.641666]","[210.363, 392.019, 0.688461]","[202.13, 382.531, 0.644546]","[123.114, 395.5, 0.69157]","[116.062, 392.011, 0.731667]","[129.039, 384.912, 0.642495]"
"[146.673, 108.964, 0.953261]","[130.208, 146.737, 0.884166]","[101.911, 146.775, 0.806456]","[65.3703, 172.637, 0.761763]","[25.2721, 196.211, 0.802478]","[158.508, 146.711, 0.852717]","[196.256, 165.629, 0.791609]","[239.818, 186.797, 0.7802]","[134.9, 233.954, 0.681134]","[117.182, 235.13, 0.660185]","[118.447, 311.767, 0.787842]","[126.624, 380.171, 0.822775]","[153.741, 232.792, 0.665456]","[162.044, 308.28, 0.765181]","[165.629, 373.103, 0.782097]","[138.45, 103.106, 0.872308]","[147.868, 104.258, 0.797774]","[120.795, 109.01, 0.857495]",[],"[177.366, 390.731, 0.666033]","[184.413, 383.747, 0.704986]","[164.352, 380.186, 0.645203]","[121.967, 395.501, 0.718614]","[116.035, 392, 0.765279]","[129.035, 383.704, 0.717145]"
"[144.308, 108.954, 0.907619]","[129.064, 149.073, 0.850008]","[100.713, 149.066, 0.816669]","[73.6055, 183.269, 0.824028]","[44.153, 220.992, 0.823918]","[158.526, 149.06, 0.803516]","[191.487, 183.219, 0.804417]","[220.953, 211.586, 0.83542]","[133.757, 232.793, 0.67037]","[116.042, 232.814, 0.657012]","[118.456, 311.769, 0.776978]","[126.641, 379.012, 0.795417]","[152.594, 232.785, 0.645622]","[154.915, 309.41, 0.792944]","[153.782, 373.075, 0.768678]","[136.094, 104.256, 0.890405]","[145.573, 104.258, 0.860023]","[118.47, 109.044, 0.905568]",[],"[164.365, 390.825, 0.722416]","[170.281, 387.227, 0.702378]","[146.747, 380.156, 0.577398]","[124.283, 394.308, 0.694611]","[116.073, 391.951, 0.74607]","[129.043, 382.577, 0.709498]"
"[133.731, 109.044, 0.879598]","[134.904, 152.613, 0.87537]","[106.604, 152.581, 0.816386]","[98.4073, 198.598, 0.804569]","[97.1836, 238.701, 0.779425]","[163.196, 152.602, 0.813481]","[165.631, 196.246, 0.819052]","[172.646, 237.485, 0.819819]","[133.713, 231.608, 0.687343]","[116.042, 231.609, 0.693196]","[118.425, 308.256, 0.807465]","[126.636, 379.013, 0.80581]","[149.099, 231.612, 0.680121]","[149.082, 307.108, 0.789639]","[146.726, 377.797, 0.803871]","[126.66, 106.59, 0.906879]","[138.469, 105.45, 0.867641]","[118.375, 112.513, 0.809502]","[146.782, 111.333, 0.791268]","[145.518, 395.506, 0.777358]","[154.917, 392.024, 0.797362]","[145.525, 382.527, 0.694886]","[123.129, 395.518, 0.669407]","[117.174, 392.013, 0.741639]","[129.022, 382.575, 0.722902]"
"[138.444, 108.968, 0.932214]","[129.063, 150.265, 0.847931]","[101.887, 150.243, 0.795022]","[83.0371, 193.871, 0.811528]","[70.005, 231.602, 0.829643]","[157.355, 151.406, 0.809934]","[176.22, 190.338, 0.808325]","[195.052, 229.236, 0.836318]","[133.71, 232.786, 0.684978]","[116.024, 232.812, 0.679817]","[118.423, 310.618, 0.785441]","[126.628, 378.997, 0.801467]","[150.251, 232.77, 0.661491]","[149.082, 309.418, 0.771426]","[147.893, 375.443, 0.785576]","[132.545, 104.269, 0.841251]","[144.37, 105.409, 0.866762]","[118.397, 110.182, 0.897372]","[149.082, 112.505, 0.152644]","[146.695, 394.309, 0.733591]","[156.107, 391.972, 0.729346]","[146.675, 381.381, 0.67866]","[125.463, 393.137, 0.708532]","[117.208, 391.937, 0.753134]","[129.019, 382.577, 0.728873]"
"[134.881, 109.037, 0.893092]","[133.752, 152.61, 0.854814]","[105.431, 152.578, 0.79817]","[98.3994, 199.77, 0.823273]","[96.0212, 239.826, 0.789717]","[162.054, 152.615, 0.807075]","[165.588, 197.415, 0.846278]","[172.639, 237.493, 0.826298]","[132.547, 231.627, 0.687048]","[116.005, 231.629, 0.684468]","[118.406, 308.238, 0.808689]","[126.632, 379.01, 0.806883]","[149.065, 231.625, 0.686208]","[147.91, 307.126, 0.802771]","[146.713, 377.807, 0.812191]","[126.693, 106.582, 0.908799]","[138.488, 105.459, 0.862969]","[118.378, 111.35, 0.827829]","[146.764, 110.199, 0.782088]","[145.518, 396.657, 0.783938]","[154.922, 393.121, 0.794582]","[145.515, 382.536, 0.702833]","[123.136, 395.507, 0.663428]","[117.183, 392.005, 0.731125]","[129.01, 382.582, 0.714915]"
"[133.734, 110.134, 0.879669]","[134.916, 153.733, 0.882097]","[106.605, 152.601, 0.819474]","[98.4184, 199.784, 0.816596]","[97.1859, 239.826, 0.791388]","[163.217, 152.609, 0.820045]","[166.731, 196.248, 0.805704]","[172.662, 237.478, 0.821274]","[133.73, 231.606, 0.691532]","[116.056, 231.611, 0.698531]","[118.432, 308.283, 0.800372]","[126.649, 379.001, 0.809771]","[150.248, 231.607, 0.680546]","[150.238, 307.106, 0.781474]","[146.733, 376.633, 0.803818]","[126.661, 106.6, 0.91091]","[138.476, 105.458, 0.867128]","[118.376, 112.534, 0.810321]","[147.872, 111.364, 0.792271]","[145.521, 395.502, 0.773333]","[154.917, 392.018, 0.794848]","[145.533, 382.509, 0.694973]","[123.132, 395.516, 0.670217]","[117.179, 392.008, 0.748898]","[129.031, 382.567, 0.722651]"
"[136.098, 109.016, 0.948655]","[131.364, 152.606, 0.838703]","[103.068, 152.577, 0.791839]","[95.9997, 200.949, 0.792478]","[87.7695, 239.891, 0.81071]","[159.674, 153.738, 0.805039]","[166.785, 193.896, 0.811216]","[179.714, 237.513, 0.769844]","[131.388, 231.636, 0.679989]","[114.862, 232.766, 0.670761]","[118.395, 309.41, 0.793341]","[126.622, 379.005, 0.807342]","[149.059, 231.621, 0.680457]","[147.91, 308.264, 0.794325]","[146.723, 377.824, 0.81109]","[127.872, 105.43, 0.899861]","[141.984, 106.573, 0.841553]","[118.387, 110.191, 0.874807]","[147.88, 111.335, 0.653588]","[145.555, 396.661, 0.793398]","[154.958, 393.124, 0.797739]","[145.51, 382.55, 0.707869]","[123.131, 395.499, 0.665579]","[117.176, 392.005, 0.737455]","[129.001, 382.574, 0.726841]"
